season,episode,nepisode,EpisodeTitle,Rating,Comment,Date,sentiment,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
1,0,na,N/A,rotten,Those who love the books will probably geek out on the series. The rest of us may have a harder time sitting through Game of Thrones.,17-Apr-11,NEGATIVE,1,26,96.67,81.78,11.63,79.29,13,15.38,96.15,73.08,61.54,11.54,7.69,0,3.85,0,0,0,3.85,19.23,15.38,0,19.23,11.54,3.85,0,0,15.38,3.85,7.69,7.69,3.85,0,3.85,15.38,0,15.38,0,0,0,7.69,0,3.85,0,3.85,3.85,0,3.85,3.85,0,0,0,0,0,11.54,3.85,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,7.69,3.85,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,7.69,0,0,7.69,0,0,0,0,0,0,7.69,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0
1,0,na,N/A,rotten,"But the story at hand regularly slows to a crawl, making HBO's at times pokey but otherwise magnificent five-hour Mildred Pierce re-do seem like a 100-meter sprint in comparison.",17-Apr-11,NEGATIVE,1,29,98.91,1,99,74.09,29,24.14,79.31,58.62,41.38,0,0,0,0,0,0,0,0,10.34,10.34,3.45,17.24,0,3.45,10.34,0,13.79,3.45,0,0,0,0,0,20.69,0,20.69,3.45,3.45,0,3.45,0,13.79,0,3.45,3.45,0,0,0,0,0,0,0,0,3.45,3.45,0,0,0,0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,13.79,0,10.34,3.45,0,0,0,10.34,0,3.45,0,0,0,0,0,0,20.69,3.45,3.45,0,0,3.45,10.34,0
1,0,na,N/A,rotten,"Game of Thrones, one of the supposed biggies this spring, is a big letdown. Why is it so convoluted and punishing? It is to television what the Spider-Man musical is to Broadway.",17-Apr-11,NEGATIVE,1,32,52.84,40.06,1,1.56,10.67,31.25,84.38,68.75,59.38,12.5,0,0,0,0,0,0,12.5,15.63,9.38,3.13,12.5,12.5,6.25,6.25,0,18.75,3.13,6.25,6.25,0,0,6.25,6.25,0,6.25,0,3.13,0,3.13,0,0,0,3.13,0,3.13,0,0,0,0,0,0,0,3.13,3.13,0,0,0,0,0,0,0,0,0,0,3.13,0,0,3.13,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13,3.13,0,0,0,0,3.13,0,0,3.13,12.5,0,0,0,0,0,0,18.75,6.25,6.25,3.13,0,0,3.13,0
1,0,na,N/A,fresh,TV's most challenging serialized drama since Lost. Game of Thrones may not have that show's heart but it does share a complexity in storytelling that's unmatched in prime-time television today.,17-Apr-11,POSITIVE,1,30,49.68,3.95,63.35,1.23,15,26.67,80,53.33,46.67,10,0,0,0,0,0,0,10,13.33,3.33,0,13.33,13.33,0,6.67,3.33,16.67,10,3.33,10,3.33,3.33,3.33,20,0,20,3.33,3.33,0,3.33,0,6.67,0,3.33,0,3.33,0,0,0,0,0,0,0,3.33,3.33,0,0,0,0,0,0,0,0,0,0,6.67,0,0,6.67,10,10,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,6.67,6.67,0,0,6.67,0,0,0,3.33,3.33,6.67,3.33,0,0,0,0,0,20,6.67,0,0,0,10,3.33,0
1,0,na,N/A,fresh,"It's all very well told and well acted, but those who insist on comparing it to The Lord of the Rings are setting up expectations Game cannot possibly match.",17-Apr-11,POSITIVE,1,29,20.17,3.55,7.91,98.26,29,13.79,89.66,72.41,65.52,13.79,3.45,0,0,0,0,0,10.34,13.79,6.9,0,13.79,10.34,13.79,6.9,3.45,17.24,0,3.45,3.45,0,0,3.45,17.24,3.45,13.79,0,0,3.45,3.45,0,10.34,0,6.9,6.9,0,0,0,0,0,0,0,0,10.34,6.9,0,0,0,0,6.9,3.45,0,0,0,0,0,0,0,0,3.45,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,0,0,3.45,0,0,0,0,6.9,10.34,3.45,0,0,0,0,0,10.34,3.45,3.45,0,0,3.45,0,0
1,0,na,N/A,rotten,"Game of Thrones serves up a lot of confusion in the name of no larger or really relevant idea beyond sketchily fleshed-out notions that war is ugly, families are insidious and power is hot.",17-Apr-11,NEGATIVE,1,34,84.92,40.06,46.57,1,34,23.53,88.24,58.82,50,2.94,0,0,0,0,0,0,2.94,14.71,5.88,0,17.65,8.82,5.88,5.88,2.94,8.82,8.82,11.76,11.76,2.94,0,8.82,17.65,2.94,14.71,5.88,0,0,5.88,2.94,2.94,0,8.82,0,8.82,2.94,0,2.94,0,0,0,0,5.88,0,0,0,0,0,0,5.88,2.94,0,0,0,0,0,0,0,2.94,2.94,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,11.76,0,0,8.82,0,0,2.94,0,0,8.82,0,0,0,0,0,0,8.82,2.94,2.94,0,0,0,2.94,0
1,0,na,N/A,fresh,"The production has a satisfyingly brooding, ominous look and it's possible to see the basic appeal for role-players and other fans of a realm that provides a limitless playing field for their own imaginations.",17-Apr-11,POSITIVE,1,34,95.53,40.06,1.39,20.23,34,29.41,85.29,64.71,47.06,8.82,2.94,0,0,0,0,2.94,5.88,23.53,14.71,0,11.76,5.88,0,5.88,0,14.71,11.76,2.94,2.94,0,0,2.94,8.82,0,8.82,2.94,0,0,2.94,0,2.94,0,11.76,5.88,5.88,5.88,0,5.88,2.94,2.94,0,0,5.88,2.94,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,5.88,2.94,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,5.88,5.88,2.94,0,0,5.88,0,0,0,0,8.82,0,0,0,0,0,0,11.76,2.94,2.94,0,0,2.94,2.94,0
1,0,na,N/A,fresh,"The savage brilliance of HBO's Game of Thrones, based on the first novel in George R. R. Martin's A Song of Ice and Fire series, is a revelation that I think most viewers, including die-hard bookfans, can get behind.",17-Apr-11,POSITIVE,1,39,99,26.18,7.69,20.23,13,20.51,76.92,61.54,46.15,5.13,2.56,2.56,0,0,0,0,2.56,17.95,10.26,2.56,17.95,5.13,0,2.56,0,12.82,5.13,7.69,2.56,0,0,2.56,10.26,0,10.26,5.13,2.56,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,5.13,10.26,0,0,5.13,2.56,2.56,0,0,0,5.13,0,5.13,5.13,0,0,0,25.64,7.69,10.26,0,0,5.13,2.56,0
1,0,na,N/A,fresh,"It wears its genre badge proudly but isn't confined by it, and it often feels more like a fable or cautionary tale than a straightforward sword-and-sorcery epic.",17-Apr-11,POSITIVE,1,27,23.88,1,77.17,99,27,18.52,70.37,70.37,59.26,14.81,0,0,0,0,0,0,14.81,14.81,7.41,0,11.11,3.7,7.41,14.81,3.7,11.11,7.41,3.7,3.7,0,3.7,0,22.22,0,22.22,3.7,0,0,7.41,0,14.81,0,7.41,7.41,0,3.7,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,3.7,0,0,0,0,0,3.7,3.7,0,11.11,0,0,0,0,0,0,18.52,3.7,3.7,0,0,3.7,7.41,0
1,0,na,N/A,rotten,There is the sense of intricacy having been confused with intrigue and of a story transferred all too faithfully from its source and thus not transformed to meet the demands of the screen.,17-Apr-11,NEGATIVE,1,33,89.52,12.22,13.81,20.23,33,21.21,90.91,69.7,63.64,3.03,0,0,0,0,0,0,3.03,18.18,12.12,0,18.18,9.09,9.09,6.06,3.03,15.15,0,3.03,3.03,0,0,3.03,18.18,3.03,15.15,6.06,3.03,0,3.03,0,3.03,0,6.06,3.03,3.03,3.03,0,3.03,0,0,0,0,6.06,6.06,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,6.06,0,0,3.03,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.03,9.09,3.03,0,3.03,0,0,3.03,0,6.06,3.03,0,0,0,0,0,0,3.03,3.03,0,0,0,0,0,0
1,0,na,N/A,fresh,"There's great potential here, and even if it fails to draw more than the fantasy contingent, Martin has sold more than 15 million copies of the books, and it's a rabid fanbase.",17-Apr-11,POSITIVE,1,32,43.4,4.83,32.54,69.4,32,15.63,84.38,65.63,59.38,6.25,0,0,0,0,0,0,6.25,18.75,9.38,6.25,12.5,9.38,9.38,15.63,0,12.5,3.13,15.63,3.13,0,3.13,0,21.88,0,15.63,0,3.13,0,9.38,0,9.38,0,3.13,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.38,3.13,0,3.13,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,6.25,0,0,0,0,3.13,9.38,3.13,0,0,0,0,0,18.75,3.13,9.38,0,0,6.25,0,0
1,0,na,N/A,fresh,Game of Thrones is worth every single line of effusive blog geekery and promotional buzz it has elicited in the past year.,17-Apr-11,POSITIVE,1,22,89.52,40.06,20.79,20.23,22,22.73,86.36,50,45.45,4.55,0,0,0,0,0,0,4.55,13.64,4.55,4.55,13.64,9.09,0,4.55,0,9.09,9.09,9.09,9.09,0,4.55,4.55,9.09,4.55,4.55,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,4.55,0,0,0,0,0,0,0,0,0,0,4.55,0,0,4.55,13.64,4.55,0,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,9.09,0,0,9.09,0,0,0,4.55,4.55,9.09,0,0,0,0,0,0,4.55,4.55,0,0,0,0,0,0
1,1,1,1. Winter Is Coming,fresh,"What we find in Winter Is Coming is a potent and telling mixture of prophecy, portent, symbology and anxiety about a world on the verge of major sociological and historical change. ",2-Apr-22,POSITIVE,1,31,89.52,76.43,97.57,1.4,31,25.81,87.1,67.74,48.39,6.45,3.23,0,3.23,0,0,0,3.23,9.68,9.68,0,16.13,6.45,3.23,9.68,0,16.13,9.68,0,3.23,3.23,0,0,6.45,0,6.45,3.23,3.23,0,0,0,0,0,3.23,0,3.23,3.23,0,3.23,3.23,0,0,0,6.45,3.23,0,0,0,0,3.23,3.23,0,0,0,0,0,0,0,0,3.23,0,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,16.13,0,3.23,12.9,0,0,0,9.68,3.23,6.45,0,0,0,0,0,0,9.68,3.23,6.45,0,0,0,0,0
1,1,1,1. Winter Is Coming,fresh,"The pilot isn't perfect...but it gets the job done more elegantly than it has any right to, and that's before considering all the chaos that was going on behind the scenes.",19-Apr-21,POSITIVE,1,32,52.84,1.71,75.23,96.74,32,9.38,90.63,81.25,68.75,12.5,0,0,0,0,0,0,12.5,28.13,12.5,0,15.63,15.63,0,12.5,3.13,25,6.25,6.25,0,0,0,0,21.88,3.13,18.75,3.13,0,0,3.13,3.13,9.38,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13,0,0,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13,0,0,0,0,0,0,6.25,6.25,0,3.13,3.13,0,0,0,3.13,6.25,12.5,3.13,0,0,0,0,0,21.88,12.5,3.13,0,0,6.25,0,0
1,1,1,1. Winter Is Coming,fresh,"I must say that while it was by no means perfect, HBO certainly appears up to the task.",10-Apr-19,POSITIVE,1,18,33.38,2.75,10.18,93.93,18,16.67,100,88.89,66.67,16.67,5.56,5.56,0,0,0,0,11.11,16.67,5.56,0,16.67,11.11,5.56,5.56,5.56,22.22,5.56,0,0,0,0,0,38.89,0,38.89,0,0,5.56,5.56,27.78,0,0,5.56,5.56,0,0,0,0,0,0,0,0,5.56,5.56,0,0,0,0,5.56,0,0,0,0,0,0,0,0,0,11.11,5.56,0,5.56,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,0,0,5.56,11.11,0,0,5.56,5.56,0,0,5.56,5.56,5.56,0,0,0,0,0,0,11.11,5.56,5.56,0,0,0,0,0
1,1,1,1. Winter Is Coming,fresh,"And there you have your pilot-a very different one from many first episodes, even on HBO, in that it didn't so much tell a single story or establish symmetries among the subplots. Rather, it just set a very large table.",14-Mar-19,POSITIVE,1,40,26.1,40.06,28.56,20.23,20,12.5,82.5,75,67.5,12.5,5,0,0,5,0,0,7.5,25,7.5,7.5,10,2.5,17.5,7.5,2.5,5,12.5,20,0,0,0,0,15,0,15,0,0,0,12.5,0,7.5,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,7.5,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,17.5,5,7.5,0,0,2.5,2.5,0
1,1,1,1. Winter Is Coming,fresh,"Many fine actors on display here, who are often required to establish what their character is about in very short order, and usually do.",12-Mar-19,POSITIVE,1,24,10.19,94.84,39.59,83,24,20.83,91.67,75,66.67,12.5,8.33,0,0,0,0,4.17,4.17,8.33,0,0,16.67,12.5,20.83,4.17,0,12.5,12.5,8.33,4.17,0,0,4.17,8.33,0,8.33,0,0,0,8.33,0,0,0,4.17,4.17,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,4.17,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0,0,0,0,0,0,0,0,4.17,12.5,0,0,8.33,4.17,0,0,8.33,0,8.33,0,0,0,0,0,0,12.5,4.17,8.33,0,0,0,0,0
1,1,1,1. Winter Is Coming,fresh,"The plot is intentionally complex, too, while the scale of the production is astonishing: with its sumptuous scenery and nifty camerawork, Game of Thrones looks like a Hollywood movie.",12-Mar-19,POSITIVE,1,29,93.52,40.06,2.1,20.23,29,31.03,79.31,62.07,51.72,3.45,0,0,0,0,0,0,3.45,17.24,13.79,0,13.79,6.9,6.9,6.9,0,10.34,3.45,3.45,3.45,0,0,3.45,6.9,0,6.9,3.45,3.45,0,0,0,0,0,3.45,0,0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.34,6.9,0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,3.45,0,0,0,3.45,0,0,3.45,0,10.34,0,0,0,0,0,0,17.24,3.45,10.34,0,0,0,3.45,0
1,1,1,1. Winter Is Coming,fresh,"The network has another hit on its hands that will not only please fans of Martin's work, but draw in new viewers, thanks to its realistic world, complex characters and good old fashioned sex and violence.",12-Mar-19,POSITIVE,1,36,49.68,2.75,89.39,64,36,25,86.11,58.33,44.44,11.11,0,0,0,0,0,0,11.11,13.89,2.78,0,11.11,5.56,2.78,8.33,2.78,8.33,16.67,2.78,2.78,0,2.78,0,11.11,0,11.11,2.78,0,0,0,0,8.33,0,13.89,8.33,5.56,2.78,2.78,0,0,0,0,0,5.56,5.56,5.56,5.56,0,0,2.78,0,0,0,0,0,0,0,0,0,2.78,0,0,2.78,0,0,5.56,0,0,0,0,0,2.78,0,0,0,0,0,0,0,0,0,0,0,5.56,8.33,0,0,5.56,2.78,0,0,8.33,0,2.78,2.78,0,0,0,0,0,13.89,2.78,8.33,0,0,2.78,0,0
1,1,1,1. Winter Is Coming,fresh,"As an opening chapter of a story, Game of Thrones is impressive. However, in several instances I'm still mystified about what the series is going to be about.",23-Mar-16,POSITIVE,1,28,76.24,9.23,48.09,75.77,14,28.57,96.43,78.57,64.29,7.14,3.57,3.57,0,0,0,0,3.57,14.29,10.71,0,25,14.29,14.29,7.14,0,21.43,3.57,10.71,3.57,0,0,3.57,3.57,0,3.57,0,0,0,0,0,3.57,0,3.57,3.57,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,3.57,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,7.14,0,0,7.14,0,0,0,3.57,0,10.71,7.14,0,0,0,0,0,17.86,7.14,7.14,0,0,3.57,0,0
1,1,1,1. Winter Is Coming,fresh,What struck me within the first seven or so minutes was that this is quite possibly the first time I've ever tuned in to a television series and found myself thinking I was watching a film.,23-Mar-16,POSITIVE,1,36,14.43,1,98.75,20.23,36,13.89,100,86.11,72.22,19.44,11.11,11.11,0,0,0,0,8.33,25,11.11,8.33,8.33,11.11,11.11,8.33,0,16.67,5.56,13.89,0,0,0,0,16.67,2.78,13.89,5.56,0,0,8.33,0,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,0,0,2.78,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,11.11,2.78,0,5.56,2.78,2.78,0,5.56,13.89,2.78,0,0,0,0,0,0,5.56,2.78,0,0,0,2.78,0,0
1,1,1,1. Winter Is Coming,fresh,"In one episode, the ways of the Starks and Lannisters were forged and we learned a lot about who we can and cannot trust in the two main houses.",22-Mar-16,POSITIVE,1,29,68.11,90.41,2.1,20.23,29,10.34,82.76,75.86,68.97,10.34,10.34,0,6.9,0,0,0,0,24.14,13.79,6.9,13.79,10.34,3.45,10.34,3.45,13.79,3.45,10.34,10.34,10.34,0,0,10.34,0,10.34,3.45,0,6.9,0,0,3.45,0,0,0,0,0,0,0,0,0,0,0,17.24,6.9,0,0,0,0,0,10.34,0,0,0,0,0,0,0,0,3.45,0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,0,0,6.9,0,0,0,0,6.9,6.9,0,0,0,0,0,0,6.9,3.45,3.45,0,0,0,0,0
1,1,1,1. Winter Is Coming,fresh,"I was only occasionally confused, and never outright lost. Much of that's to the credit of the many fine actors on display here, who are often required to establish what their character is about in very short order, and usually do.",22-Mar-16,POSITIVE,1,41,21.81,54.61,42.46,3.01,20.5,19.51,92.68,78.05,68.29,12.2,7.32,2.44,0,0,0,2.44,4.88,14.63,4.88,0,17.07,12.2,17.07,4.88,2.44,14.63,14.63,9.76,2.44,0,0,2.44,12.2,2.44,9.76,0,0,0,9.76,0,0,0,7.32,2.44,4.88,2.44,0,2.44,0,0,0,0,7.32,0,0,0,0,0,0,7.32,0,0,0,0,0,0,0,0,4.88,2.44,0,0,2.44,0,0,0,0,0,0,0,0,0,0,2.44,0,0,0,0,0,0,0,0,2.44,7.32,0,0,4.88,2.44,0,0,9.76,4.88,7.32,0,0,0,0,0,0,14.63,4.88,7.32,0,0,2.44,0,0
1,1,1,1. Winter Is Coming,fresh,"Fans of the books can't complain. This was an absolutely faithful adaptation. Menacing, brutal and complex, a solid start.",22-Mar-16,POSITIVE,1,19,67.62,3.34,8.42,1,6.33,31.58,84.21,68.42,47.37,5.26,0,0,0,0,0,0,5.26,21.05,15.79,0,5.26,10.53,5.26,5.26,5.26,15.79,15.79,0,0,0,0,0,15.79,0,15.79,5.26,0,5.26,0,5.26,5.26,0,10.53,0,10.53,5.26,0,5.26,0,0,0,0,15.79,15.79,0,0,10.53,5.26,5.26,0,0,0,0,0,0,0,0,0,10.53,0,0,5.26,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,5.26,5.26,5.26,0,5.26,0,5.26,0,0,31.58,15.79,10.53,0,0,5.26,0,0
1,1,1,1. Winter Is Coming,fresh,"The overall sense of this is that of a terrific TV series just getting its legs underneath it. This is gorgeous, well-acted, smartly written TV, and even if it takes a little while to get going, it's clear from shot one that we're in very good hands.",21-Mar-16,POSITIVE,1,47,30.18,52.76,16.56,99,23.5,17.02,95.74,82.98,59.57,19.15,2.13,0,2.13,0,0,0,17.02,19.15,6.38,2.13,12.77,8.51,8.51,6.38,0,19.15,10.64,6.38,2.13,2.13,0,0,6.38,0,6.38,2.13,0,0,2.13,0,2.13,0,8.51,8.51,0,4.26,4.26,0,0,0,0,0,4.26,2.13,0,0,0,0,2.13,2.13,0,0,0,0,4.26,0,0,4.26,4.26,4.26,0,0,0,0,4.26,0,0,0,0,0,0,0,0,0,0,6.38,0,0,0,0,0,0,4.26,8.51,0,2.13,4.26,0,0,2.13,2.13,2.13,10.64,2.13,0,0,0,0,0,19.15,4.26,8.51,0,0,4.26,2.13,0
1,1,1,1. Winter Is Coming,fresh,"It's grim -- and beautiful, if you're into that kind of thing (and I am).",21-Mar-16,POSITIVE,1,14,1,40.06,72.58,20.23,14,7.14,100,92.86,78.57,35.71,14.29,7.14,0,7.14,0,0,21.43,7.14,0,0,14.29,21.43,0,21.43,0,21.43,14.29,0,0,0,0,0,21.43,0,21.43,0,0,0,21.43,0,7.14,0,14.29,7.14,7.14,7.14,0,7.14,0,0,7.14,0,7.14,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,7.14,0,0,0,0,0,21.43,0,0,0,0,0,0,57.14,7.14,7.14,0,0,14.29,28.57,0
1,1,1,1. Winter Is Coming,fresh,Ewww! And hot! And ewww!,21-Mar-16,POSITIVE,1,5,3.8,40.06,1,1,1.67,0,100,100,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,40,40,0,0,40,60,0,0,0,60,0,0,0
1,1,1,1. Winter Is Coming,fresh,"""Winter is Coming,"" not only effortlessly takes us along, faithfully, through the book, but it also manages to capture the majestically morbid spirit of Martin's pages and turn them into thrilling television.",21-Mar-16,POSITIVE,1,32,70.71,40.06,75.23,69.4,32,28.13,84.38,62.5,50,9.38,6.25,0,3.13,0,0,3.13,3.13,6.25,6.25,0,15.63,3.13,6.25,9.38,3.13,15.63,3.13,0,9.38,3.13,3.13,3.13,9.38,0,9.38,0,0,0,0,0,6.25,0,3.13,3.13,0,3.13,3.13,0,0,0,0,0,6.25,0,0,0,0,0,0,6.25,0,0,0,0,3.13,0,0,3.13,12.5,3.13,0,6.25,0,3.13,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,3.13,9.38,0,6.25,6.25,0,0,0,3.13,0,9.38,0,0,0,0,0,0,25,3.13,12.5,0,0,3.13,6.25,0
1,1,1,1. Winter Is Coming,fresh,"Game of Thrones offers viewers a mature and intricate story, and it's good.",15-Jun-15,POSITIVE,1,13,53.56,40.06,2.93,99,13,23.08,92.31,38.46,38.46,7.69,0,0,0,0,0,0,7.69,7.69,7.69,0,7.69,7.69,0,15.38,0,7.69,0,0,7.69,0,0,7.69,7.69,0,7.69,7.69,0,0,0,0,0,0,7.69,7.69,0,7.69,7.69,0,0,0,0,0,15.38,15.38,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,7.69,0,0,0,0,7.69,0,0,0,0,0,0,23.08,7.69,7.69,0,0,7.69,0,0
1,3,3,3. Lord Snow,fresh,"Lord Snow makes us keenly aware not just of the underpinning geo-politics, but the deliberate level of fractious perception which makes up the realm of the Seven Kingdoms.",2-Apr-22,POSITIVE,1,28,96.35,21.49,89.39,75.77,28,21.43,78.57,64.29,53.57,7.14,3.57,0,3.57,0,0,0,3.57,17.86,14.29,3.57,14.29,0,7.14,3.57,3.57,7.14,3.57,3.57,10.71,3.57,0,7.14,25,0,25,7.14,7.14,0,0,0,10.71,0,3.57,3.57,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,7.14,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,3.57,0,7.14,0,0,0,0,0,7.14,0,0,0,0,0,0,10.71,3.57,3.57,0,0,0,3.57,0
1,3,3,3. Lord Snow,rotten,"The show continues to impress, and while the dense machinations are sometimes difficult to follow, it maintains its solid pacing and strong performances.",10-Apr-19,NEGATIVE,1,23,72.44,40.06,44.75,20.23,23,30.43,86.96,65.22,43.48,8.7,0,0,0,0,0,0,8.7,13.04,8.7,0,8.7,4.35,0,13.04,0,8.7,17.39,0,4.35,0,0,4.35,8.7,0,8.7,0,0,0,4.35,0,0,0,8.7,4.35,4.35,0,0,0,0,0,0,0,4.35,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,0,0,4.35,4.35,0,0,13.04,0,8.7,0,0,0,0,0,0,13.04,4.35,8.7,0,0,0,0,0
1,3,3,3. Lord Snow,fresh,I like that Game of Thrones allows us some room to doubt how much of these magical tales are true.,15-Mar-19,POSITIVE,1,20,69.05,69.2,28.56,90.5,20,10,95,70,60,20,10,5,5,0,0,0,10,20,0,0,20,5,5,0,0,5,15,10,15,5,0,10,20,0,20,5,10,0,5,0,0,0,5,5,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0
1,3,3,3. Lord Snow,fresh,"I've talked before about how heavy on exposition this show is, and ""Lord Snow"" is particularly big on that. For the most part, though, it works this week, because the stories are being told with such passion.",13-Mar-19,POSITIVE,1,37,21.37,7.05,36.48,20.23,18.5,13.51,91.89,83.78,64.86,13.51,2.7,2.7,0,0,0,0,10.81,18.92,5.41,0,16.22,13.51,10.81,10.81,0,21.62,8.11,13.51,5.41,0,2.7,2.7,10.81,0,10.81,2.7,5.41,0,0,0,5.41,0,0,0,0,0,0,0,0,0,0,0,8.11,8.11,0,0,0,0,8.11,0,0,0,0,0,0,0,0,0,2.7,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,5.41,0,0,0,2.7,0,2.7,5.41,8.11,10.81,0,0,0,0,0,0,24.32,5.41,10.81,0,0,2.7,5.41,0
